bal oldali csípőprotézis,bal oldali csípőprotézis
bal oldali csípőprotézis beültetés,bal oldali csípőprotézis beültetés
bal oldali előrehaladott tüdőtumor,bal oldali előrehaladott tüdőtumor
bal oldali emlőtumor,bal oldali emlőtumor
bal oldali infarktus,bal oldali infarktus
bal oldali izomgyengeség,bal oldali izomgyengeség
bal oldali légmell,bal oldali légmell
bal oldali mellékvese daganat,bal oldali mellékvese daganat
bal oldali petefészektályog miatti műtét,bal oldali petefészektályog miatti műtét
bal oldali vesetumor miatti veseeltávolítás,bal oldali vesetumor miatti veseeltávolítás
bal oldalon állandósult bénulás,bal oldalon állandósult bénulás
bal szívfélelégtelenség,bal szívfélelégtelenség
bal szívkamra-megnagyobbodás,bal szívkamra-megnagyobbodás
bal vese fejletlensége,bal vese fejletlensége
baleseti agyűri vérzés,baleseti agyűri vérzés
balkamra elégtelenség,balkamra elégtelenség
baloldali tüdőgyulladás,baloldali tüdőgyulladás
belek heveny rendellenességei,belek heveny rendellenességei
belgyógyászati megbetegedés,belgyógyászati megbetegedés
belső agyvízkór,belső agyvízkór
belső fül megbetegedése,belső fül megbetegedése
belső vérzés,belső vérzés
belsőfül-rendellenességből származó betegség,belsőfül-rendellenességből származó betegség
beszédzavar,beszédzavar
beszűkült vesefunkció,beszűkült vesefunkció
beszűkült vesefunkciók,beszűkült vesefunkciók
beépített defibrillátor,beépített defibrillátor
beültetett műbillentyű,beültetett műbillentyű
beültetett pacemaker,beültetett pacemaker
beültetett protézisek,beültetett protézisek
beültetett szívritmus szabályozó,beültetett szívritmus szabályozó
beültetett szívritmus-szabályozó,beültetett szívritmus-szabályozó
biliaris pancreatitis,biliaris pancreatitis
billentyű elégtelenség,billentyű elégtelenség
billentyű rendellenesség,billentyű rendellenesség
billentyűelégtelenség,billentyűelégtelenség
billentyűmeszesedés,billentyűmeszesedés
billenytűszűkület,billenytűszűkület
biológiai műbillentyű implantáció,biológiai műbillentyű implantáció
bipolaris zavar,bipolaris zavar
bipoláris affektiv zavar,bipoláris affektiv zavar
bipoláris affektív zavar,bipoláris affektív zavar
bipoláris affektív zavarok,bipoláris affektív zavarok
bipoláris depresszió,bipoláris depresszió
bipoláris tudatzavar,bipoláris tudatzavar
bipoláris zavar,bipoláris zavar
bipoláris zavar miatti pszichiátriai gondozás,bipoláris zavar miatti pszichiátriai gondozás
bizonytalan origójú tumor,bizonytalan origójú tumor
bordatörés,bordatörés
bordatörés utáni állapot,bordatörés utáni állapot
bronchiectásia,bronchiectásia
bronchitis,bronchitis
bronchitis chronica,bronchitis chronica
bronchitisz,bronchitisz
bronhitisz,bronhitisz
bypass,bypass
bypass műtét,bypass műtét
bél-átfúródás,bél-átfúródás
bélbetegség,bélbetegség
bélbetegségek,bélbetegségek
béldaganat,béldaganat
béldaganat májáttétekkel,béldaganat májáttétekkel
bélelzáródás,bélelzáródás
bélelzáródás és légzési elégtelenség,bélelzáródás és légzési elégtelenség
bélfal kiöblösödés,bélfal kiöblösödés
bélfalkiöblösödés,bélfalkiöblösödés
bélfekély,bélfekély
bélfertőzés,bélfertőzés
bélgyulladás,bélgyulladás
bélműködési rendellenesség,bélműködési rendellenesség
bélpolip,bélpolip
bélrendszer beidegzési zavara,bélrendszer beidegzési zavara
bélrendszeri betegség,bélrendszeri betegség
bélrendszeri vérzés,bélrendszeri vérzés
béltumor,béltumor
bélátfúródás,bélátfúródás
bénulás,bénulás
bőr daganatos megbetegedése,bőr daganatos megbetegedése
bőr rosszindulatú daganata,bőr rosszindulatú daganata
bőrbetegség,bőrbetegség
bőrdaganat,bőrdaganat
bőrgyulladás,bőrgyulladás
bőrrák,bőrrák
bőrrák agyi és tüdő áttéttel,bőrrák agyi és tüdő áttéttel
bőrrák miatti többszöri műtét,bőrrák miatti többszöri műtét
bőrtuberkulózis,bőrtuberkulózis
bőrtumor,bőrtumor
bőrátültetés,bőrátültetés
cachexia,cachexia
carcinoma neuroendocrinicum,carcinoma neuroendocrinicum
cardialis decompensatio,cardialis decompensatio
cardiomiopathia,cardiomiopathia
cardiális dekompenzáció,cardiális dekompenzáció
carotis meszesedés,carotis meszesedés
cataracta műtét,cataracta műtét
centrális vénás katéter,centrális vénás katéter
cephalalgia (időskori fejfájás),cephalalgia (időskori fejfájás)
cerebrovascularis betegség,cerebrovascularis betegség
cerebrovaszkuláris betegség,cerebrovaszkuláris betegség
cholecystectomia,cholecystectomia
cholecystitis,cholecystitis
chr.veseelégtelenség és EPO kezelés,chr.veseelégtelenség és EPO kezelés
chronicus cholecystitis,chronicus cholecystitis
cirrhosis hepatis,cirrhosis hepatis
cisztás fibrózis,cisztás fibrózis
colkémiás szívbetegség,colkémiás szívbetegség
colon tumor,colon tumor
combcsonttörés,combcsonttörés
combfej elhalás,combfej elhalás
combfej elhalás miatt tartós ágyban fekvő állapot,combfej elhalás miatt tartós ágyban fekvő állapot
combfejelhalás,combfejelhalás
combnyaktörés,combnyaktörés
combnyaktörés műtét utáni állapot,combnyaktörés műtét utáni állapot
combnyaktörés utáni állapot,combnyaktörés utáni állapot
contusio cerebri,contusio cerebri
corticalis iszkémia,corticalis iszkémia
csigolya fractura,csigolya fractura
csigolya meszesedés,csigolya meszesedés
csigolya összeroppanás,csigolya összeroppanás
csigolya-elmeszesedés,csigolya-elmeszesedés
csigolya-meszesedés,csigolya-meszesedés
csigolya-összeroppanás,csigolya-összeroppanás
csigolyakompresszió,csigolyakompresszió
csigolyaközti porckorong-rendellenességek,csigolyaközti porckorong-rendellenességek
csigolyameszesedés,csigolyameszesedés
csigolyatörés,csigolyatörés
csigolyaösszeroppanás,csigolyaösszeroppanás
csigolyák gyermekkori csontosodási zavara,csigolyák gyermekkori csontosodási zavara
csipő zúzódása,csipő zúzódása
csipőkopás,csipőkopás
csipőízületi gyulladás,csipőízületi gyulladás
csomós strúma,csomós strúma
csont másodlagos daganata,csont másodlagos daganata
csont és máj daganatos betegsége,csont és máj daganatos betegsége
csont és tüdő daganatos megbetegedése,csont és tüdő daganatos megbetegedése
csont- és csontvelődaganat,csont- és csontvelődaganat
csont- és májáttétekkel,csont- és májáttétekkel
csont-izomrendszer és kötőszövet betegsége,csont-izomrendszer és kötőszövet betegsége
csont-áttét,csont-áttét
csontbetegség,csontbetegség
csontdeformitás,csontdeformitás
csontok többszörös másodlagos rosszindulatú daganata,csontok többszörös másodlagos rosszindulatú daganata
csontok és csontvel? másodlagos rosszindulatú daganata,csontok és csontvelő másodlagos rosszindulatú daganata
csontok és csontvelő másodlagos rosszindulatú daganata,csontok és csontvelő másodlagos rosszindulatú daganata
csontok és csontvelő rosszindulatú daganata,csontok és csontvelő rosszindulatú daganata
csontok és csontvelő-,csontok és csontvelő-
csontrendellenesség,csontrendellenesség
csontrendszeri elváltozás,csontrendszeri elváltozás
csontriktulás,csontriktulás
csontrikulás,csontrikulás
csontritkulás,csontritkulás
csontritkulás csigolyakompresszió,csontritkulás csigolyakompresszió
csontritkulás csonttörésekkel,csontritkulás csonttörésekkel
csontritkulás gerincmeszesedés,csontritkulás gerincmeszesedés
csontrák áttételekkel,csontrák áttételekkel
csontsugárterápia,csontsugárterápia
csonttörés,csonttörés
csonttörések,csonttörések
csontvelő betegség,csontvelő betegség
csontvelő daganat,csontvelő daganat
csontvelő daganat tüdő és máj áttéttel,csontvelő daganat tüdő és máj áttéttel
csontvelő elégtelenség,csontvelő elégtelenség
csontvelő elégtelneség,csontvelő elégtelneség
csontvelő megbetegedése,csontvelő megbetegedése
csontvelő rendellenesség,csontvelő rendellenesség
csontvelő rendellenességei,csontvelő rendellenességei
csontvelő rostos elfajulása,csontvelő rostos elfajulása
csontvelő transzplantáció,csontvelő transzplantáció
csontvelő és vérképző szervek abnormálisan működtek,csontvelő és vérképző szervek abnormálisan működtek
csontvelő-,csontvelő-
csontvelő-elégtelenség,csontvelő-elégtelenség
csontvelő-rendellenesség,csontvelő-rendellenesség
csontvelő-transzplantáció,csontvelő-transzplantáció
csontvelőbetegség,csontvelőbetegség
csontvelődaganat,csontvelődaganat
csontvelőgyulladás,csontvelőgyulladás
csontvelői kóros vérképzés tünetegyüttes,csontvelői kóros vérképzés tünetegyüttes
csontvelői kóros vérképzés tünetegyüttes (mds),csontvelői kóros vérképzés tünetegyüttes (mds)
csontvelőrák,csontvelőrák
csontáttét,csontáttét
csontáttétek,csontáttétek
csontáttétes daganatos betegség,csontáttétes daganatos betegség
csontáttétes prosztatarák,csontáttétes prosztatarák
csontáttétetek,csontáttétetek
csípő kopása,csípő kopása
csípő kopásos megbetegedése,csípő kopásos megbetegedése
csípő protézis,csípő protézis
csípőcsont törés,csípőcsont törés
csípőficam miatti műtét,csípőficam miatti műtét
csípőizület kopása,csípőizület kopása
csípőizületi betegség,csípőizületi betegség
csípőizületi kopás,csípőizületi kopás
csípőkopás,csípőkopás
csípőprotézis,csípőprotézis
csípőprotézis beültetés,csípőprotézis beültetés
csípőprotézis műtét,csípőprotézis műtét
csípőtáji törés,csípőtáji törés
csípőtáji törés miatti tartósan fekvő állapot,csípőtáji törés miatti tartósan fekvő állapot
csípőtörés,csípőtörés
csípőízület elváltozás,csípőízület elváltozás
csípőízület kopás,csípőízület kopás
csípőízület kopása,csípőízület kopása
csípőízületi artrózis,csípőízületi artrózis
csípőízületi betegség,csípőízületi betegség
csípőízületi kopás,csípőízületi kopás
csípőízületi megbetegedések,csípőízületi megbetegedések
csökkent aktivitású agyalapi mirigy,csökkent aktivitású agyalapi mirigy
csökkent csontsűrűség,csökkent csontsűrűség
csökkent glukóztolerancia,csökkent glukóztolerancia
csökkent glükóz tolerancia,csökkent glükóz tolerancia
csökkent glükóztolerancia,csökkent glükóztolerancia
csökkent pajzsmirigy működés,csökkent pajzsmirigy működés
csökkent pajzsmirigy-működés,csökkent pajzsmirigy-működés
csökkent pajzsmirigyműködés,csökkent pajzsmirigyműködés
csökkentett pajzsmirigyműködés,csökkentett pajzsmirigyműködés
cukoerbetegség,cukoerbetegség
cukor betegség,cukor betegség
cukorbeegség,cukorbeegség
cukorbeteg,cukorbeteg
cukorbetegség,cukorbetegség
cukorbetegség  krónikus veseelégtelenség,cukorbetegség  krónikus veseelégtelenség
cukorbetegség  magas vérnyomás,cukorbetegség  magas vérnyomás
cukorbetegség  magasvérnyomás-betegség,cukorbetegség  magasvérnyomás-betegség
cukorbetegség  szív- és érrendszeri betegség,cukorbetegség  szív- és érrendszeri betegség
cukorbetegség  szívelégtelenség,cukorbetegség  szívelégtelenség
cukorbetegség  szövődményekkel,cukorbetegség  szövődményekkel
cukorbetegség (inzulinnal kezelt),cukorbetegség (inzulinnal kezelt)
cukorbetegség Alzheimer-kór,cukorbetegség Alzheimer-kór
cukorbetegség agykárosodás,cukorbetegség agykárosodás
cukorbetegség cukorbetegség,cukorbetegség cukorbetegség
cukorbetegség demencia,cukorbetegség demencia
cukorbetegség epilepszia,cukorbetegség epilepszia
cukorbetegség idegrendszeri betegség,cukorbetegség idegrendszeri betegség
cukorbetegség idegrendszeri szövődményekkel,cukorbetegség idegrendszeri szövődményekkel
cukorbetegség krónikus veseelégtelenség,cukorbetegség krónikus veseelégtelenség
cukorbetegség magasvérnyomás-betegség,cukorbetegség magasvérnyomás-betegség
cukorbetegség mellitus,cukorbetegség mellitus
cukorbetegség miatt látásvesztés,cukorbetegség miatt látásvesztés
cukorbetegség okozta acidózis,cukorbetegség okozta acidózis
cukorbetegség okozta alsó végtagi érszűkület,cukorbetegség okozta alsó végtagi érszűkület
cukorbetegség perifériás keringési szövődményekkel,cukorbetegség perifériás keringési szövődményekkel
cukorbetegség szívbetegség,cukorbetegség szívbetegség
cukorbetegség szívinfarktus,cukorbetegség szívinfarktus
cukorbetegség szöv?dményekkel,cukorbetegség szövődményekkel
cukorbetegség szövőcukorbetegségényekkel,cukorbetegség szövőcukorbetegségényekkel
cukorbetegség szövődménnyel,cukorbetegség szövődménnyel
cukorbetegség szövődmények,cukorbetegség szövődmények
cukorbetegség szövődményekkel,cukorbetegség szövődményekkel
cukorbetegség súlyos szövődményekkel,cukorbetegség súlyos szövődményekkel
cukorbetegség többszörös szövődménnyel,cukorbetegség többszörös szövődménnyel
cukorbetegség többszörös szövődményekkel,cukorbetegség többszörös szövődményekkel
cukorbetegség többszörös szövővázizom gyulladásos megbetegedéseénnyel,cukorbetegség többszörös szövővázizom gyulladásos megbetegedéseénnyel
cukorbetegség veseelégtelenség,cukorbetegség veseelégtelenség
cukorbetegség veseszövődményekkel,cukorbetegség veseszövődményekkel
cukorbetegség érbetegséggel,cukorbetegség érbetegséggel
cukorbetegség érelmeszesedés,cukorbetegség érelmeszesedés
cukorbetegség és annak szövődményei,cukorbetegség és annak szövődményei
cukorbetegség és egyéb krónikus betegségek,cukorbetegség és egyéb krónikus betegségek
cukorbetegség és vesekárosodás,cukorbetegség és vesekárosodás
cukorbetegség.,cukorbetegség
cukorbetegség. agyi érelmeszesedés. iszkémiás szívbetegség,cukorbetegség. agyi érelmeszesedés. iszkémiás szívbetegség
cukorbetegség. iszkémiás szívbetegség,cukorbetegség. iszkémiás szívbetegség
cukorbetegség. magas húgysavszint a vérben,cukorbetegség. magas húgysavszint a vérben
cukorbetegség. magas vérzsírszint,cukorbetegség. magas vérzsírszint
cukorbetegség. magasvérnyomás-betegség,cukorbetegség. magasvérnyomás-betegség
cukorbetegség. pitvarfibrilláció,cukorbetegség. pitvarfibrilláció
cukorbetegséges,cukorbetegséges
cukorbetegséges neuropathia,cukorbetegséges neuropathia
cukorbetegségetes,cukorbetegségetes
cukorbetegségség,cukorbetegségség
cukorbetegég,cukorbetegég
cukorbetegésg,cukorbetegésg
cukorbetgeség,cukorbetgeség
cukorbetgség,cukorbetgség
cukorbetség,cukorbetség
cukorbtegség,cukorbtegség
cukrbetegség,cukrbetegség
cukrobetegség,cukrobetegség
cuorbetegség,cuorbetegség
dagaatos megbetegedés,dagaatos megbetegedés
daganat,daganat
daganat a légcső-légutak és tüdőben,daganat a légcső-légutak és tüdőben
daganatos,daganatos
daganatos betegség,daganatos betegség
daganatos betegség miatt kialakult veseelégtelenség,daganatos betegség miatt kialakult veseelégtelenség
daganatos betegség áttétekkel,daganatos betegség áttétekkel
daganatos betegségek,daganatos betegségek
daganatos betegég,daganatos betegég
daganatos megbetedés,daganatos megbetedés
daganatos megbetegdés,daganatos megbetegdés
daganatos megbetegedés,daganatos megbetegedés
daganatos megbetegedés  magasvérnyomás-betegség,daganatos megbetegedés  magasvérnyomás-betegség
daganatos megbetegedés magasvérnyomás-betegség,daganatos megbetegedés magasvérnyomás-betegség
daganatos megbetegedés szívbetegség,daganatos megbetegedés szívbetegség
daganatos megbetegedés áttétekkel,daganatos megbetegedés áttétekkel
daganatos megbetegedés áttéttel,daganatos megbetegedés áttéttel
daganatos megbetegedések,daganatos megbetegedések
daganatos megbetegedések áttétekkel,daganatos megbetegedések áttétekkel
daganatos megbetegedést,daganatos megbetegedést
daganatos megbetegség,daganatos megbetegség
daganatos megbetgedés,daganatos megbetgedés
daganatos megebetegedés,daganatos megebetegedés
daganatos senyvedés,daganatos senyvedés
daganatos-megbetegedés,daganatos-megbetegedés
dagantos betegség,dagantos betegség
dagantos megbetegedés,dagantos megbetegedés
dagnatos megbetegedés,dagnatos megbetegedés
decubitus,decubitus
decubitus fekély,decubitus fekély
decubitus-fekély,decubitus-fekély
degenaratív („kopásos”) gerincbetegség,degenaratív („kopásos”) gerincbetegség
degeneratív csontszerkezeti eltérések,degeneratív csontszerkezeti eltérések
degeneratív mozgásszervi betegség,degeneratív mozgásszervi betegség
degeneratív mozgásszervi betegségek,degeneratív mozgásszervi betegségek
degeneratív ízületi betegség,degeneratív ízületi betegség
degeneratív ízületi megbetegedések,degeneratív ízületi megbetegedések
delirium tremens,delirium tremens
demecia,demecia
demencia,demencia
demencia  tüdőbetegség,demencia  tüdőbetegség
demencia (pszichiátriai kezelés),demencia (pszichiátriai kezelés)
demencia Alzheimer-kór,demencia Alzheimer-kór
demencia szívritmuszavar,demencia szívritmuszavar
demencia vascularis,demencia vascularis
demencia.,demencia
demenciához társuló delírium,demenciához társuló delírium
demenetia,demenetia
dementia,dementia
dentális eredetű fekélyes gyulladás,dentális eredetű fekélyes gyulladás
dependencia,dependencia
dependens személyiségzavar,dependens személyiségzavar
depesszió,depesszió
depresszió,depresszió
depresszió és bipoláris affektív zavar,depresszió és bipoláris affektív zavar
depresszió és kevert szorongásos zavar,depresszió és kevert szorongásos zavar
depresszió és szorongásos zavar,depresszió és szorongásos zavar
depressziós,depressziós
depressziós zavar,depressziós zavar
depreszió,depreszió
diab. polyneuropathia,diab. polyneuropathia
diabetes cukorbetegség,diabetes cukorbetegség
diabetes mellitus,diabetes mellitus
diabetészes láb szindróma,diabetészes láb szindróma
diabétesz,diabétesz
diabéteszes neuropátia,diabéteszes neuropátia
diabéteszes szembetegség,diabéteszes szembetegség
diagnostizalatlan hematológiai betegség,diagnostizalatlan hematológiai betegség
dializált,dializált
dializált beteg,dializált beteg
dialízis,dialízis
diffúz nagy B-sejtes limfóma,diffúz nagy B-sejtes limfóma
diffúz nagy B-sejtes linfóma,diffúz nagy B-sejtes linfóma
dilatativ cardiomiopathia,dilatativ cardiomiopathia
dilatativ cardiomyopathia,dilatativ cardiomyopathia
dilatatív szívritmuszavar,dilatatív szívritmuszavar
discus hernia,discus hernia
diszfunkció,diszfunkció
diszlipidémia,diszlipidémia
divertikulózis,divertikulózis
dobhártyaműtét,dobhártyaműtét
down-szindróma,down-szindróma
duodenum fekély,duodenum fekély
dülmirigy-nagyobbodás,dülmirigy-nagyobbodás
egyik oldali pajzsmirigylebeny eltávolítás,egyik oldali pajzsmirigylebeny eltávolítás
egyik oldali veseeltávolításon átesett,egyik oldali veseeltávolításon átesett
egyoldali vese eltávolítás,egyoldali vese eltávolítás
egyéb,egyéb
egyéb anaemiák,egyéb anaemiák
egyéb bipoláris affektív zavar,egyéb bipoláris affektív zavar
egyéb csökkent pajzsmirigyműködés,egyéb csökkent pajzsmirigyműködés
egyéb elektrolit és folyadék-egyensúly zavarok,egyéb elektrolit és folyadék-egyensúly zavarok
egyéb elektrolit- és folyadékegyensúly zavarok,egyéb elektrolit- és folyadékegyensúly zavarok
egyéb emfizéma,egyéb emfizéma
egyéb heveny veseelégtelenség,egyéb heveny veseelégtelenség
egyéb kevert szorongásos zavar,egyéb kevert szorongásos zavar
egyéb krónikus betegségek,egyéb krónikus betegségek
egyéb krónikus veseelégtelenség,egyéb krónikus veseelégtelenség
egyéb mentális zavar,egyéb mentális zavar
egyéb skizofrénia,egyéb skizofrénia
egyéb szkizofrénia,egyéb szkizofrénia
egyéb szívbetegség,egyéb szívbetegség
egyéb vaszkuláris demencia,egyéb vaszkuláris demencia
egyéb visszérbetegség,egyéb visszérbetegség
egyéb vírusos tüdőgyulladás,egyéb vírusos tüdőgyulladás
egész testet érintő érelmeszesedés,egész testet érintő érelmeszesedés
ekcéma,ekcéma
elektrolit- és folyadék-egyensúly zavarok,elektrolit- és folyadék-egyensúly zavarok
elektrolit- és folyadékegyensúly zavarok,elektrolit- és folyadékegyensúly zavarok
elhízás,elhízás
elhízás magasvérnyomás-betegség,elhízás magasvérnyomás-betegség
elszarusodó laphámrák,elszarusodó laphámrák
elsődleges trombocitopénia,elsődleges trombocitopénia
eltávolított bal alsó tüdőlebeny,eltávolított bal alsó tüdőlebeny
eltávolított bal oldali vese,eltávolított bal oldali vese
eltávolított vese,eltávolított vese
elzáródásos érbetegség,elzáródásos érbetegség
elzáródással járó artéria keményedés,elzáródással járó artéria keményedés
elzáródással járó verőér-keményedés,elzáródással járó verőér-keményedés
elülső miokardiális infarktus,elülső miokardiális infarktus
előrehaladott májzsugor,előrehaladott májzsugor
embolia,embolia
embolia pulmonum,embolia pulmonum
embólia,embólia
emelkedett vér-húgysavszint és köszvényes ízületi gyulladás,emelkedett vér-húgysavszint és köszvényes ízületi gyulladás
emelkedett vércukorszint,emelkedett vércukorszint
emelkedett vérzsírszint,emelkedett vérzsírszint
emlkedett koleszterinszint,emlkedett koleszterinszint
emlő bizonytalan és ismeretlen viselkedésű daganata,emlő bizonytalan és ismeretlen viselkedésű daganata
emlő daganatos megbetegedése,emlő daganatos megbetegedése
emlő eltávolítás,emlő eltávolítás
emlő jóindulatú daganata,emlő jóindulatú daganata
emlő malignus daganata,emlő malignus daganata
emlő rosszindulatú daganata,emlő rosszindulatú daganata
emlő rosszindulatú daganata csont áttéttel,emlő rosszindulatú daganata csont áttéttel
emlő tumor,emlő tumor
emlő és emésztőszervek daganata,emlő és emésztőszervek daganata
emlő és emésztőszervek rosszindulatú daganata,emlő és emésztőszervek rosszindulatú daganata
emlőbetegség,emlőbetegség
emlőciszta,emlőciszta
emlődaganat,emlődaganat
emlődaganat áttétekkel,emlődaganat áttétekkel
emlődaganata,emlődaganata
emlőmirigy daganat,emlőmirigy daganat
emlőműtét,emlőműtét
emlőrák,emlőrák
emlőrák mellkasfali és bőr áttétekkel,emlőrák mellkasfali és bőr áttétekkel
emlőtumor,emlőtumor
emlőtumor metasztázisokkal,emlőtumor metasztázisokkal
eméstőszervi megbetegedések,eméstőszervi megbetegedések
emésztőrendszer krónikus gyulladásos betegsége,emésztőrendszer krónikus gyulladásos betegsége
emésztőrendszeri  megbetegedések,emésztőrendszeri  megbetegedések
emésztőrendszeri betegség,emésztőrendszeri betegség
emésztőrendszeri megbetegedés,emésztőrendszeri megbetegedés
emésztőrendszeri megbetegedések,emésztőrendszeri megbetegedések
emésztőszerv-daganat,emésztőszerv-daganat
emésztőszervek rosszindulatú daganata,emésztőszervek rosszindulatú daganata
emésztőszervi betegség,emésztőszervi betegség
emésztőszervi daganatos betegség,emésztőszervi daganatos betegség
emésztőszervi megbetegedés,emésztőszervi megbetegedés
emésztőszervi megbetegedések,emésztőszervi megbetegedések
emésztőszervi vérzés,emésztőszervi vérzés
encephalopathia,encephalopathia
encephalopathia (agyi működés zavar),encephalopathia (agyi működés zavar)
encephalopathia (agyi működés zavara) anémia (vérszegénység) és egyéb betegségek,encephalopathia (agyi működés zavara) anémia (vérszegénység) és egyéb betegségek
encephalopathia (agykárosodás),encephalopathia (agykárosodás)
encephalophatia,encephalophatia
endokrin betegség,endokrin betegség
endometrium adenocarcinoma,endometrium adenocarcinoma
enteritis (bélhurut),enteritis (bélhurut)
enyhe fokú elhízás,enyhe fokú elhízás
enyhe fokú szívbillentyű-rendellenesség,enyhe fokú szívbillentyű-rendellenesség
enyhe kognitiv zavar,enyhe kognitiv zavar
enyhe kognitív zavar,enyhe kognitív zavar
enyhe mentális retardáció,enyhe mentális retardáció
enyhe szívelégtelenség,enyhe szívelégtelenség
epe betegség,epe betegség
epe eltávolítás,epe eltávolítás
epebetegség,epebetegség
epedaganat,epedaganat
epegyulladás,epegyulladás
epehólyag,epehólyag
epehólyag betegség,epehólyag betegség
epehólyag eltávolítás,epehólyag eltávolítás
epehólyag eltávolítása,epehólyag eltávolítása
epehólyag gyulladás,epehólyag gyulladás
epehólyag kivétel,epehólyag kivétel
epehólyag kövesség,epehólyag kövesség
epehólyag műtét,epehólyag műtét
epehólyag műtéti eltávolítása,epehólyag műtéti eltávolítása
epehólyag rosszindulatú daganata,epehólyag rosszindulatú daganata
epehólyag tágulat,epehólyag tágulat
epehólyag és az epeutak daganatai,epehólyag és az epeutak daganatai
epehólyag-betegség,epehólyag-betegség
epehólyag-daganat,epehólyag-daganat
epehólyag-eltávolítás,epehólyag-eltávolítás
epehólyag-gyulladás,epehólyag-gyulladás
epehólyag-kövesség,epehólyag-kövesség
epehólyag-kövesség heveny epehólyag-gyulladással,epehólyag-kövesség heveny epehólyag-gyulladással
epehólyagbetegség,epehólyagbetegség
epehólyagdaganat,epehólyagdaganat
epehólyageltávolítás,epehólyageltávolítás
epehólyaggyulladás,epehólyaggyulladás
epehólyagműtét,epehólyagműtét
epehólyagrák,epehólyagrák
epekövesség,epekövesség
epekő,epekő
epekő betegség,epekő betegség
epekő eltávolítás,epekő eltávolítás
epekő műtét,epekő műtét
epekőbetegség,epekőbetegség
epekőműtét,epekőműtét
epekővesség,epekővesség
epeműtét utáni állapot,epeműtét utáni állapot
epepanaszok,epepanaszok
epeutak betegsége,epeutak betegsége
epeutak daganata,epeutak daganata
epeutak rosszindulatú daganata,epeutak rosszindulatú daganata
epeutak rákos megbetegedése,epeutak rákos megbetegedése
epevezeték elzáródás,epevezeték elzáródás
epevezeték szűkület,epevezeték szűkület
epevezeték-elzáródás,epevezeték-elzáródás
epevezeték-kövesség,epevezeték-kövesség
epeút hegesedés,epeút hegesedés
epeút rosszindulatú daganata,epeút rosszindulatú daganata
epeútdaganat,epeútdaganat
epeútgyulladás,epeútgyulladás
epeúti daganat máj áttéttel,epeúti daganat máj áttéttel
epeúti elzáródás,epeúti elzáródás
epeútkő epeútgyulladással,epeútkő epeútgyulladással
epilepsia,epilepsia
epilepszia,epilepszia
epilepszia miatti kezelés,epilepszia miatti kezelés
epilepsziás rohamok,epilepsziás rohamok
epilepsziás rohamok miatt pszichiátriai gondozott,epilepsziás rohamok miatt pszichiátriai gondozott
epilepszás rohamok,epilepszás rohamok
epilepzsia,epilepzsia
epiliepszia,epiliepszia
epillepszia,epillepszia
epkő,epkő
epliepszia,epliepszia
erozív refluxbetegség,erozív refluxbetegség
extrasystolia,extrasystolia
extrem elhízás,extrem elhízás
extrem kóros elhízás,extrem kóros elhízás
extrém elhízás,extrém elhízás
extrém elhízás légzészavarral,extrém elhízás légzészavarral
extrém kóros elhízás,extrém kóros elhízás
extrém magas vérlemezke szám,extrém magas vérlemezke szám
extrém magas vérlemezkeszám,extrém magas vérlemezkeszám
fehérje és energia-hiányos alultápláltság,fehérje és energia-hiányos alultápláltság
fehérjehiány,fehérjehiány
fehérvérsejt rendellenesség,fehérvérsejt rendellenesség
fehérvérsejt rendellenessége,fehérvérsejt rendellenessége
fehérvérsejt szaporulat,fehérvérsejt szaporulat
fehérvérűség,fehérvérűség
fej,fej
fejfájás,fejfájás
fejlődési elmaradottság,fejlődési elmaradottság
fekelyes vastagbél-gyulladás,fekelyes vastagbél-gyulladás
fekély,fekély
fekélybetegség,fekélybetegség
fekélyes betegség,fekélyes betegség
fekélyes megbetegedés,fekélyes megbetegedés
fekélyes nyelőcsőgyulladás,fekélyes nyelőcsőgyulladás
fekélyes vakbélgyulladás,fekélyes vakbélgyulladás
fekélyes vastagbél gyulladás,fekélyes vastagbél gyulladás
fekélyes vastagbél-gyulladás,fekélyes vastagbél-gyulladás
fekélyes vastagbélgyulladás,fekélyes vastagbélgyulladás
felfekvés,felfekvés
felnőttkori distress szindróma,felnőttkori distress szindróma
felnőttkori légzési distress syndroma,felnőttkori légzési distress syndroma
felnőttkori légzési distress szindróma,felnőttkori légzési distress szindróma
felnőttkori légzési distress-szindróma,felnőttkori légzési distress-szindróma
felnőttkori légzési distressz szindróma,felnőttkori légzési distressz szindróma
felnőttkori légzési elégtelenség,felnőttkori légzési elégtelenség
felnőttkori légzési megbetegedés,felnőttkori légzési megbetegedés
felnőttkori légzési nehézség,felnőttkori légzési nehézség
felső tápcsatornai vérzés,felső tápcsatornai vérzés
felső végtagi vérgyülem,felső végtagi vérgyülem
felsőlebeny hörgő vagy tüdő rosszindulatú daganata,felsőlebeny hörgő vagy tüdő rosszindulatú daganata
felsővégtag trombózis,felsővégtag trombózis
feltöltés alatt,
fertőzés,fertőzés
fertőzéses eredetű izületi gyulladás,fertőzéses eredetű izületi gyulladás
fertőzéses eredetű ízületi gyulladás,fertőzéses eredetű ízületi gyulladás
fertőző eredetű hasmenés és gyomor-bélhurut,fertőző eredetű hasmenés és gyomor-bélhurut
fiatalkori TBC,fiatalkori TBC
fiatalkori cukorbetegség,fiatalkori cukorbetegség
fibr,fibr
